longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,date_of_construction,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,availability,province,street,street_number,garage,land_surface,energy_consumption,garden,balcony,swimming_pool
3.21075,50.73972,Rent,610,Appartment,Flat,40656,7700,,,72,1,1,False,,False,,Hainaut,rue du bilemont,1,,,,,,
4.2721491,50.5285674,Rent,1125,Appartment,Penthouse,37374,7180,1986,Excellent,181,3,1,False,9,False,,Hainaut,,,,,52561,,,False
3.2305566,50.7451402,Rent,720,Appartment,Duplex,33262,7700,,Excellent,80,2,1,True,,False,,Hainaut,rue du pont vert,55,,,11492,,,False
3.3880367,50.6056059,Rent,1050,House,House,47311,7500,,Normal,191,3,1,False,,False,Immediately,Hainaut,,,1,,52639,,,False
4.2776464,50.5690498,Rent,800,Appartment,Flat,43743,7181,2015,Normal,57,1,1,True,,False,,Hainaut,place du couvent,8,,,7061,,,False
3.19384,50.74115,Rent,645,Appartment,Flat,40656,7700,,,,1,,False,,False,,Hainaut,place de la liberté,1,,,,,,
3.7146537,50.5076388,Rent,950,Appartment,Flat,37246,7322,,,,,,,,,,Hainaut,rue chevauchoire,11,,,,,,
3.38962354,50.6073845,Rent,800,Appartment,Flat,42856,7500,,,62,1,,True,7,False,Immediately,Hainaut,rue de l'hôpital notre-dame,17,,,,,,True
3.5897699,50.4974232,Rent,750,House,House,37448,7600,,,100,2,1,False,,False,Immediately,Hainaut,rue victor cretteur,98,,126,,,,
3.5942517,50.5035995,Rent,795,Appartment,Flat,37448,7600,,,64,2,1,True,,False,Negotiable,Hainaut,ruelle léon pavot,1,,,,,,
3.5416068,50.5848568,Rent,1400,House,House,38437,7534,2023,New,186,4,1,False,38,False,,Hainaut,,,1,808,13830,,,False
3.3902726,50.6081193,Rent,675,Appartment,Flat,42856,7500,,,,2,,False,,False,From 01/08/2026,Hainaut,rue du bas quartier,14,,,,,,
3.8950512,50.4102287,Rent,750,Appartment,Flat,40735,7080,2000,Normal,80,2,1,True,,False,Immediately,Hainaut,rue des alliés,23,,,23608,,,False
3.7146537,50.5076388,Rent,1100,Appartment,Flat,37246,7322,,,,,,,,,,Hainaut,rue chevauchoire,11,,,,,,
3.3749357,50.6379389,Rent,925,House,House,27940,7540,,Normal,144,4,2,False,,False,,Hainaut,avenue des allies,24,,,50352,,,
3.9540709,50.4462761,Rent,1250,House,House,40735,7000,,Normal,120,3,1,,12,False,,Hainaut,digue des peupliers,6,1,,72244,,,False
4.1185307,50.4278907,Rent,680,Appartment,Flat,39432,7130,,Normal,70,1,1,False,,False,Immediately,Hainaut,,,,,,,,False
3.9843106,50.4570053,Rent,700,Appartment,Flat,44706,7000,,Normal,54,1,,False,,False,From 01/07/2026,Hainaut,,,,,,,,
3.219272,50.7459126,Rent,665,Appartment,Flat,40656,7700,,,60,1,,False,,False,,Hainaut,,,,,,,,
3.19384,50.74115,Rent,645,House,House,40656,7700,,,,1,,False,,False,,Hainaut,place de la liberté,1,,,,,,
3.4574913,50.7121072,Rent,830,Appartment,Flat,38349,7760,2013,,112,2,1,False,,False,Immediately,Hainaut,,,,,,,,
3.9730745,50.4614181,Rent,985,Appartment,Flat,47396,7000,2026,New,76,2,1,True,8,False,,Hainaut,allée des erables,6,,,,,,False
3.228764,50.74184,Rent,900,Appartment,Flat,40656,7700,,,139,3,1,False,,False,Negotiable,Hainaut,rue de la station,181,,,,,,
3.3918225,50.6098129,Rent,625,Appartment,Flat,28130,7500,1950,Normal,50,1,1,False,,,,Hainaut,rue du becquerelle,20,,,4172,,,
4.5277925,50.3373282,Rent,1200,Appartment,Duplex,44706,6280,2021,Normal,145,3,2,True,,False,Immediately,Hainaut,,,,,,,,
3.219272,50.7459126,Rent,820,Appartment,Flat,40656,7700,,,86,2,,False,,False,,Hainaut,,,,,,,,
3.3902726,50.6081193,Rent,775,Appartment,Flat,42856,7500,,Normal,80,1,,False,26,False,Immediately,Hainaut,rue du bas quartier,14,,,,,,
4.1358669,50.6123155,Rent,375,Appartment,Flat,0,7090,,Excellent,160,4,2,,,,,Hainaut,rue des bas fossés,10,,,,,,
3.9461501,50.44592,Rent,1200,House,House,40137,7000,,Normal,149,3,1,,,,Immediately,Hainaut,rue de la fonderie,1,1,100,58144,,,
4.2299939,50.475919,Rent,950,Appartment,Flat,39432,7170,1950,Normal,135,3,1,False,,False,Immediately,Hainaut,,,,,31384,,,False
4.4198078,50.3769881,Rent,970,Appartment,Flat,43302,6032,2011,Excellent,76,2,1,True,6,False,,Hainaut,chaussée de thuin,71,1,,12153,,,False
3.3880367,50.6056059,Rent,590,Appartment,Flat,38437,7500,,Normal,49,1,1,False,,False,,Hainaut,,,,,5241,,,False
4.047445,50.6954136,Rent,1480,Appartment,Duplex,28299,7850,2006,Normal,175,3,3,True,15,False,,Hainaut,chaussée de bruxelles,485,1,,21632,,True,False
3.2096779,50.7443813,Rent,900,Appartment,Flat,33262,7700,,Excellent,124,3,1,True,,False,,Hainaut,rue du christ,4,,,23987,,True,False
3.57613,50.5937,Rent,800,House,House,37448,7904,,,107,3,,False,,False,Negotiable,Hainaut,rue de la longue epine,5,,,,,,
3.56055,50.5797,Rent,975,House,House,37448,7904,,,178,3,1,False,,False,Negotiable,Hainaut,rue ghyssegnies,5,1,,,,,
3.8956839,50.4056313,Rent,620,Appartment,Flat,43937,7080,,,75,1,,,,,,Hainaut,rue l?on defuisseaux,8,,,,,,
4.0418874,50.6947227,Rent,790,Appartment,Flat,27721,7850,,,58,1,1,,,,,Hainaut,,,,,,,,
4.3145817,50.5544163,Rent,1100,Appartment,Flat,41004,7180,2023,New,96,2,1,True,6,False,,Hainaut,place de petit-roeulx,7,,,9936,,,False
3.9430264,50.4504386,Rent,650,Appartment,Duplex,38533,7000,,Normal,70,1,1,True,,False,,Hainaut,rue adolphe pecher,26,,,16447,,,
3.3136211,50.6710002,Rent,950,House,House,33262,7730,,New,142,3,1,False,,False,,Hainaut,rue saint-brice,9,,,12890,,,False
3.3902726,50.6081193,Rent,775,Appartment,Flat,42856,7500,,Normal,85,2,,False,,False,Immediately,Hainaut,rue du bas quartier,14,,,,,,
3.9546145,50.4538232,Rent,800,Appartment,Flat,38335,7000,,Normal,86,2,1,,,,Immediately,Hainaut,rue de la peine perdue,23,,,14448,,,
3.36928895,50.6199276,Rent,475,Appartment,Flat,42856,7500,,,33,,1,False,,False,Immediately,Hainaut,avenue de maire,200,,,,,,
3.38101268,50.6120981,Rent,850,Appartment,Flat,40040,7500,,Normal,125,3,1,True,18,False,From 01/08/2026,Hainaut,rue françois-joseph peterinck,10,,,,,,
3.3880367,50.6056059,Rent,600,Appartment,Flat,38349,7500,,,,1,,False,,False,Immediately,Hainaut,,,,,,,,
3.8547812,50.5888773,Rent,1100,Appartment,Flat,39376,7940,,,74,2,1,True,,False,Immediately,Hainaut,rue émile windal,20,,,,,,
3.200181,50.7363788,Rent,950,House,House,40656,7700,,,133,4,1,False,,False,,Hainaut,rue du congo,70,1,,,,,
3.3314663,50.699374,Rent,1000,House,House,38437,7740,,Fully renovated,151,2,2,False,,False,Immediately,Hainaut,,,,,25547,,,False
3.68407958,50.5248582,Rent,650,Appartment,Flat,37448,7972,,,,1,,False,,False,Immediately,Hainaut,rue joseph wauters,102,,,,,,
3.2865695,50.7129496,Rent,650,House,House,47322,7730,,Normal,66,1,1,False,,False,Immediately,Hainaut,,,,,32249,,,False
3.950865,50.4388929,Rent,1650,House,House,40595,7022,1950,Excellent,165,5,2,,,,,Hainaut,rue houzeau,131,1,640,83362,,,
3.3915049,50.6086531,Rent,500,House,House,0,7500,1972,Fully renovated,14,1,2,,10,True,,Hainaut,rue royale,7,,,,,,
4.4432536,50.4123788,Rent,600,Appartment,FlatStudio,40787,6000,,Normal,38,1,1,,,,Immediately,Hainaut,rue du beffroi,42,,,9540,,,
3.391164,50.61177,Rent,440,Appartment,Flat,40040,7500,,Normal,30,,,False,,False,From 01/08/2026,Hainaut,place verte,22,,,,,,
3.3898846,50.6075985,Rent,1100,Appartment,Flat,46133,7500,2025,New,97,2,1,True,37,False,Immediately,Hainaut,rue de l'hôpital notre dame,17,,,,114,,True
3.588821,50.5052,Rent,560,Appartment,Flat,37448,7600,,,79,1,1,False,,False,Negotiable,Hainaut,rue de sondeville,44,,,,,,
4.2777005,50.1423295,Rent,1500,House,House,0,6470,,Excellent,367,5,1,,,,,Hainaut,rue pauline hubert,3,,,,,,
3.219272,50.7459126,Rent,490,Appartment,Flat,40656,7700,,,42,1,,False,,False,Negotiable,Hainaut,,,,,,,,
3.2107033,50.7404107,Rent,1450,Appartment,Flat,33262,7700,,Excellent,220,3,2,True,,False,,Hainaut,rue des moulins,76,1,,20461,,,False
4.4809455,50.5307359,Rent,825,House,House,0,6210,,,180,3,1,,,,,Hainaut,du warchais,13,,,,,,
3.9463622,50.4462445,Rent,1350,House,House,48110,7000,,Normal,115,3,1,False,10,False,Immediately,Hainaut,rue de la fonderie,5,1,105,40745,20,,False
3.3245942,50.6890472,Rent,1375,House,House,38437,7740,,Excellent,241,4,1,False,,False,,Hainaut,rue maubray,59,,,50263,,,False
3.6199962,50.6673267,Rent,1100,House,House,0,7910,,Fully renovated,224,1,1,,,,,Hainaut,rue haute,17,,,,,,
4.141006,50.608334,Rent,1500,Appartment,Duplex,40130,7090,,Excellent,140,3,1,False,,False,Immediately,Hainaut,,,,,,414,,False
3.887178,50.4460741,Rent,2700,House,House,46472,7012,,,,,,,,True,From 08/06/2026,Hainaut,rue victor dieu flénu,,,160,,,False,
4.281708,50.56394,Rent,850,Appartment,Flat,27584,7181,2021,,65,1,,False,17,False,,Hainaut,rue de la samme,26,,,,,,
3.3048918,50.7281602,Rent,660,Appartment,Flat,43091,7711,,,,1,1,False,,False,,Hainaut,,,,,,,,
3.38864,50.61032,Rent,425,Appartment,Flat,40040,7500,,Excellent,23,1,,False,,True,From 01/08/2026,Hainaut,quai dumon,8,,,,,,
4.0894451,50.6249342,Rent,975,House,House,28299,7090,1700,Normal,145,3,1,False,,False,,Hainaut,"place de petit-roeulx,",4,,100,34481,,,False
3.23009792,50.7455019,Rent,1450,House,House,40656,7700,2016,,206,4,1,False,,False,,Hainaut,rue du pont vert,37,1,,,,,
4.3536714,50.3820711,Rent,600,House,House,39432,6111,1950,Normal,79,1,1,False,20,False,Immediately,Hainaut,chemin du halage,12,,250,25690,250,,False
4.5094387,50.3648148,Rent,900,Appartment,Flat,33575,6280,,,65,1,,False,,False,Immediately,Hainaut,rue de villers,67,,,,,,
4.4135196,50.4276869,Rent,490,House,House,0,6000,,Fully renovated,150,5,1,,,,Negotiable,Hainaut,pierre bauwens charleroi,,,,,,,
3.9889703,50.5064732,Rent,2000,House,Villa,45876,7061,,Normal,181,4,1,,,,,Hainaut,rue de binche,33,,945,36622,848,,
4.4436699,50.3922481,Rent,800,House,House,39432,6001,1950,Fully renovated,134,3,2,False,,True,Immediately,Hainaut,,,,134,37673,60,,False
3.3944525,50.60694,Rent,575,Appartment,FlatStudio,28130,7500,1960,Normal,45,0,1,False,,False,,Hainaut,rue cambron,13,,,11638,,,
3.9936226,50.4489057,Rent,1100,Appartment,Flat,44163,7000,,Fully renovated,108,2,1,,12,,Immediately,Hainaut,chemin a baraques,12,,,27280,,,
4.446162,50.40779,Rent,475,House,House,46230,6000,,Normal,110,4,,False,19,True,From 01/08/2026,Hainaut,rue de montigny,53,,170,,,,
4.4882659,50.4270247,Rent,550,Appartment,Flat,40288,6060,,Normal,46,1,1,False,,False,,Hainaut,rue elie braconnier,17,,,6618,,,False
4.4418855,50.4085067,Rent,800,Appartment,Flat,40787,6000,,Normal,97,3,1,True,,False,Immediately,Hainaut,boulevard joseph tirou,95,,,17474,,,
4.4418855,50.4085067,Rent,820,Appartment,Flat,40787,6000,,Normal,102,3,1,True,,False,Immediately,Hainaut,boulevard joseph tirou,95,,,18383,,,
4.2748602,50.5678375,Rent,1700,House,House,27584,7181,1830,,193,3,,False,21,False,,Hainaut,,,,3522,,3000,,
3.39132,50.61186,Rent,300,Appartment,Flat,40040,7500,,Normal,,,,False,,False,Immediately,Hainaut,place verte,28,,,,,,
3.8100875,50.4669095,Rent,950,Appartment,Flat,39376,7333,,New,85,2,1,False,,False,Immediately,Hainaut,rue du peuple,15,,,,,,
3.2019161,50.744839,Rent,695,Appartment,Flat,40656,7700,,New,45,1,1,False,15,False,,Hainaut,chaussée du risquons-tout,113,,,,,,
4.4268191,50.3991432,Rent,750,Appartment,Flat,0,6032,,Normal,80,2,1,True,,False,,Hainaut,avenue de la paix mont-sur-marchienne,,,,,,,False
4.4813553,50.4635872,Rent,1850,House,House,46472,6043,,,,,,,,True,From 17/06/2026,Hainaut,rue rené delhaize ransart,,,120,,,False,
3.59063457,50.49179065,Rent,575,House,House,37448,7600,,,48,1,1,False,,False,Negotiable,Hainaut,chemin de vieux condé,9,,,,,,
3.9627122,50.4508216,Rent,575,Appartment,Flat,38533,7000,,Normal,35,1,1,False,,False,Immediately,Hainaut,avenue de saint-pierre,27,,,9102,,,
3.395646,50.61001,Rent,495,Appartment,Flat,40040,7500,,Normal,110,1,,True,,False,Immediately,Hainaut,rue de l'athénée,36,,,,,,
3.2005561,50.7361718,Rent,1150,House,House,40656,7700,,Excellent,123,4,1,False,,False,Immediately,Hainaut,rue du congo,82,1,,,,,
3.39632,50.6123,Rent,750,Appartment,Flat,42856,7500,,,77,2,1,False,,False,Immediately,Hainaut,avenue leray,19,,,,,,
3.7262246,50.4797015,Rent,1850,House,House,46664,7322,2024,Excellent,209,4,2,False,,False,,Hainaut,rue notre dame,39,,564,8574,,,False
3.9440873,50.46039,Rent,310,Appartment,FlatStudio,43937,7000,,,15,,,,,,,Hainaut,avenue des bassins,12,,,,,,
4.1725333,50.4132696,Rent,1050,Appartment,Flat,0,7130,,,,2,2,,,,Negotiable,Hainaut,rue de ressaix,18,,,,,,
3.3880367,50.6056059,Rent,1050,Appartment,Flat,38437,7500,,,106,2,1,True,8,False,Immediately,Hainaut,,,,,32743,,,False
3.4040206,50.6009101,Rent,1050,Appartment,Flat,40040,7500,,Excellent,115,3,,True,,False,Immediately,Hainaut,rue de la lys,76,,,,,,
3.20415004,50.74667632,Rent,1360,House,House,40656,7700,,,124,3,1,False,70,False,Negotiable,Hainaut,rue du nouveau monde,400,,,,,,
4.449213,50.4157265,Rent,2000,Appartment,Penthouse,27202,6000,,Excellent,148,3,1,True,20,True,,Hainaut,,,1,,78922,,,
3.842916,50.4831666,Rent,1100,Appartment,Flat,46664,7331,2011,Excellent,124,3,1,True,,False,Immediately,Hainaut,avenue louis goblet,82,,,20847,,,False
3.283159,50.6448071,Rent,1170,House,House,38349,7520,,,194,3,,False,,False,Immediately,Hainaut,,,,,,,,
4.4658701,50.3677539,Rent,610,Appartment,Flat,0,6280,,Fully renovated,55,1,1,,,,,Hainaut,rue des haies,8,,,,,,
3.219272,50.7459126,Rent,860,Appartment,Flat,40858,7700,,Excellent,67,1,1,True,,False,On contract,Hainaut,,,,,,,,False
3.9538974,50.4520712,Rent,1400,Appartment,Flat,48110,7000,,New,128,3,3,False,,False,,Hainaut,rue de la halle,4,,,25463,,,False
3.22604,50.73615,Rent,950,House,House,40656,7700,,,142,4,1,False,,False,,Hainaut,rue du bornoville,60,,190,,,,
4.4266922,50.3999605,Rent,850,Appartment,Penthouse,39432,6032,1970,Normal,120,2,1,False,6,False,Immediately,Hainaut,rue jules bordet,15,1,,29486,,,False
4.0418874,50.6947227,Rent,2750,House,House,27721,7850,,,383,5,1,,,,,Hainaut,,,1,707,,500,,
4.1526858,50.4828253,Rent,770,Appartment,Flat,40026,7110,,,88,2,1,,,,From 01/05/2026,Hainaut,rue léon houtart,84,,,23078,,,
3.7256357,50.5317621,Rent,1050,Appartment,Flat,47396,7970,2026,New,71,1,1,True,,False,Immediately,Hainaut,,,,,,,,False
4.4460757,50.4112746,Rent,800,Appartment,Flat,28045,6000,,,80,2,1,,,,,Hainaut,rue de la science,4,,,,,,
3.9908169,50.4442137,Rent,1100,Appartment,Flat,38533,7030,,Normal,130,3,1,False,,False,Immediately,Hainaut,avenue albert elisabeth,10,1,,25191,,,
4.4477046,50.4142355,Rent,400,Appartment,Flat,39432,6000,1960,Normal,125,3,1,True,,True,Immediately,Hainaut,boulevard paul janson,42,,,22292,,,False
3.9843106,50.4570053,Rent,950,Appartment,Flat,48110,7000,,Excellent,80,2,1,,,False,Immediately,Hainaut,,,,,10512,,,False
3.3771388,50.5371939,Rent,980,House,House,27940,7620,1999,Normal,150,2,1,False,,False,,Hainaut,rue du haut-bout,1,1,700,76677,350,,False
4.2549,50.44139,Rent,1000,House,House,39432,7141,1900,Normal,180,3,1,False,,True,On contract,Hainaut,,,1,,32373,,,False
3.3880367,50.6056059,Rent,520,Appartment,Flat,38437,7500,,Normal,35,1,1,False,,,,Hainaut,,,,,7909,,,False
3.7256357,50.5317621,Rent,1320,Appartment,Flat,47396,7970,2026,New,98,1,1,True,,,Immediately,Hainaut,,,,,,,,False
3.4039139,50.6090349,Rent,1250,Appartment,Flat,42856,7500,,,128,3,,False,,False,From 01/07/2026,Hainaut,rue paul pastur,105,,,,,,
3.6661494,50.5178207,Rent,1300,Appartment,Flat,47396,7972,2026,New,105,3,1,True,,,Immediately,Hainaut,rue de tournai,14,,,,,,False
4.4266922,50.3999605,Rent,700,Appartment,Penthouse,39432,6032,1970,Normal,120,2,1,False,6,False,Immediately,Hainaut,rue jules bordet,15,1,,29486,,,False
4.4493544,50.4083163,Rent,750,Appartment,Flat,28045,6000,,,65,1,,,,,From 01/05/2020,Hainaut,boulevard emile devreux,11,,,,,,
4.4476802,50.5427462,Rent,575,Appartment,Flat,47579,6210,,Normal,,3,,,,,Immediately,Hainaut,,,,,,,,
3.7256357,50.5317621,Rent,1320,Appartment,Flat,47396,7970,2026,New,102,2,1,True,,,Immediately,Hainaut,,,,,3298,,,False
3.6661494,50.5178207,Rent,1230,Appartment,Flat,47396,7970,2026,New,102,2,1,True,,,Immediately,Hainaut,rue de tournai,14,,,4576,,,False
4.4436699,50.3922481,Rent,400,House,House,46245,6001,,Fully renovated,148,1,1,False,,True,Immediately,Hainaut,,,,,46711,80,,False
3.6661494,50.5178207,Rent,1340,Appartment,Flat,47396,7970,2026,New,102,2,1,True,,,Immediately,Hainaut,rue de tournai,14,,,4559,,,False
3.3880367,50.6056059,Rent,895,House,House,38349,7500,,,110,2,,False,,False,Immediately,Hainaut,,,,,,,,
3.5963647,50.5129176,Rent,650,Appartment,Flat,40403,7600,,Normal,103,3,1,,,False,,Hainaut,rue du rethibaut,43,,,30346,,,
4.100112,50.452344,Rent,1390,Appartment,Flat,46472,7110,,,,,,,,True,From 26/04/2026,Hainaut,chemin des billetiers boussoit,,,,,,False,
3.6661494,50.5178207,Rent,1370,Appartment,Flat,47396,7972,2026,New,112,3,1,True,,,Immediately,Hainaut,rue de tournai,14,,,,,,False
3.922957,50.468483,Rent,1100,Appartment,Flat,40739,7011,,,105,3,,False,,False,Immediately,Hainaut,rue de mons,305,,,,,,
3.6661494,50.5178207,Rent,1280,Appartment,Flat,47396,7972,2026,New,102,2,1,True,,,Immediately,Hainaut,rue de tournai,14,,,,,,False
3.3880367,50.6056059,Rent,550,Appartment,FlatStudio,46251,7500,2025,New,27,1,,True,,False,From 03/07/2026,Hainaut,,,,,,,,
3.6661494,50.5178207,Rent,1330,Appartment,Flat,47396,7972,2026,New,102,2,1,True,,,Immediately,Hainaut,rue de tournai,14,,,4559,,,False
3.22768,50.74077,Rent,670,Appartment,Flat,40656,7700,,,87,2,1,False,,False,,Hainaut,place de la gare,15,,,,,,
3.3882376,50.6087616,Rent,875,House,House,28130,7500,,Excellent,140,2,1,False,,False,,Hainaut,rue des fossés,15,,,35282,,,
4.45396629,50.42691475,Rent,450,Appartment,Duplex,46230,6000,,Normal,97,4,2,False,8,False,Immediately,Hainaut,rue jonet,256,,,,140,,
3.6661494,50.5178207,Rent,1330,Appartment,Flat,47396,7970,2026,New,105,3,1,True,,False,Immediately,Hainaut,rue de tournai,14,,,2096,,,False
4.011532,50.4486612,Rent,1990,House,House,28823,7030,2020,New,200,3,2,,20,,,Hainaut,rue paul dufour,26,1,800,24079,,,
3.8229912,50.4479816,Rent,980,Appartment,Flat,29038,7330,,,110,3,,,6,,From 09/02/2026,Hainaut,rue des martyrs,30,1,,,,,
3.3369103,50.651422,Rent,550,Appartment,Flat,38437,7520,,Normal,55,1,1,False,,False,Immediately,Hainaut,,,,,12225,,,False
3.38874051,50.60169185,Rent,2000,Appartment,Duplex,42856,7500,,,180,4,,False,,False,Immediately,Hainaut,rue du chambge,43,,,,,,
4.4599244,50.4225787,Rent,800,Appartment,GroundFloor,40787,6000,,Fully renovated,,1,1,False,,True,Immediately,Hainaut,rue de la cayauderie,41,,,70280,,,
4.3282168,50.1500253,Rent,800,Appartment,Flat,44706,6440,,Normal,103,2,,False,,False,Immediately,Hainaut,,,,,,,,
3.9540794,50.4501784,Rent,830,Appartment,Flat,48110,7000,,Excellent,85,2,1,True,10,False,Immediately,Hainaut,avenue d'hyon,4,,,,,,False
3.8949916,50.4471725,Rent,700,Appartment,Flat,29038,7012,,,,1,,,,,From 01/06/2026,Hainaut,"av, du roi albert",654,,,,,,
3.9840332,50.4569929,Rent,700,House,House,38533,7000,,Normal,66,1,2,,,False,Immediately,Hainaut,chaussée du roeulx,305,,,35900,,,
3.3805218,50.607355,Rent,750,Appartment,Flat,48361,7500,,Normal,100,2,1,False,,False,,Hainaut,rue blandinoise,16,1,,37039,,,False
3.3880367,50.6056059,Rent,1200,Appartment,Flat,38349,7500,,Normal,148,3,,False,,False,Immediately,Hainaut,,,,,,,,
4.4785997,50.4240349,Rent,450,House,House,42386,6060,,Excellent,,4,2,False,,True,Immediately,Hainaut,,,,,,,,
3.6569679,50.52226249,Rent,750,House,House,37448,7971,,,100,2,1,False,,False,Immediately,Hainaut,rue grande,107,,,,70,,
3.3048918,50.7281602,Rent,1700,House,Cottage,38349,7711,,,,3,2,False,,False,Immediately,Hainaut,,,,,,,,
4.5277925,50.3373282,Rent,850,House,House,39432,6280,1950,Normal,53,1,1,False,,False,,Hainaut,,,,53,29479,,,False
4.10008,50.45232,Rent,1250,Appartment,Flat,46472,7110,,,,,,,,True,From 02/05/2026,Hainaut,chemin des billetiers boussoit,,,,,,False,
3.389197,50.6047742,Rent,800,Appartment,Flat,38437,7500,,Normal,90,2,1,False,,False,Immediately,Hainaut,rue garnier,1,,,32129,,,
3.3949326,50.6108395,Rent,925,Appartment,Flat,38437,7500,2019,Normal,87,2,1,True,7,False,Immediately,Hainaut,rue beyaert,49,,,6443,,,False
3.4596501,50.5503239,Rent,350,House,House,40366,7640,,New,,2,,,,,Immediately,Hainaut,,,,,,,,
3.391532,50.60912,Rent,850,Appartment,Flat,40040,7500,,Excellent,90,2,,False,,False,Immediately,Hainaut,rue des jardins,4,,,,,,
4.44350326,50.40653383,Rent,660,Appartment,FlatStudio,27592,6000,,,50,,,False,,False,Immediately,Hainaut,rue des trois pistolets,1,,,,,,
4.1817715,50.4705488,Rent,480,House,House,46246,7100,,Fully renovated,234,4,2,False,,True,Immediately,Hainaut,rue de bouvy,121,,,63043,,,False
4.1892216,50.469385,Rent,1000,House,MixedBuilding,39432,7100,1900,Normal,172,2,,False,,False,Immediately,Hainaut,,,,,,,,False
3.961646,50.448305,Rent,570,Appartment,Flat,29038,7000,,,30,,,,,,,Hainaut,rue victor dejardin,5,,,,,,
3.4019682,50.6119254,Rent,350,Appartment,Flat,40040,7500,,Normal,,8,2,False,,False,Immediately,Hainaut,chaussée de renaix,13,,,,,,
3.924787,50.4540417,Rent,750,Appartment,Flat,29038,7000,,,73,2,,,,,From 01/03/2026,Hainaut,quai des otages,10,,,,,,
3.9584908,50.4654141,Rent,650,Appartment,Flat,43937,7000,,,35,1,1,,,,,Hainaut,chemin de la procession,14,,,,,,
4.237712,50.499402,Rent,2000,House,House,44006,7170,,Excellent,180,3,1,False,105,False,,Hainaut,,,,720,18726,200,,True
3.196851,50.74172,Rent,925,House,House,40656,7700,,,130,4,1,False,,False,,Hainaut,rue de la tête d'orme,38,1,,,,,
3.7792628,50.4018584,Rent,3450,Appartment,Flat,40137,7370,,Fully renovated,195,4,2,,,True,,Hainaut,rue de l'yser,71,,,,,,
3.9786556,50.5816604,Rent,995,House,Cottage,46459,7063,,Fully renovated,119,2,1,False,,,,Hainaut,rue de cambron,25,1,701,57424,,,
4.36636227,50.51308729,Rent,585,Appartment,Flat,27584,6230,,,52,1,1,False,,False,Immediately,Hainaut,rue bois loué,11,,,,,,
3.229221,50.74332,Rent,1150,House,House,40656,7700,,,158,3,1,False,,False,,Hainaut,avenue du château,15,,,,,,
3.984311,50.457005,Rent,650,Appartment,Flat,29038,7000,,,77,2,,,,,,Hainaut,"rue des canonniers,2 /2.2 mons",,,,,,,
4.4529269,50.4092595,Rent,475,House,House,46245,6000,,Fully renovated,163,6,6,False,10,True,Immediately,Hainaut,boulevard pierre mayence,37,,120,29261,50,,False
4.2128201,50.48658,Rent,400,House,House,39295,7170,,Normal,,1,,,,,Immediately,Hainaut,rue joseph wauters,113,,,,,,
